file,bytes,lines,sha256,review_depth,findings
internal/collections/webhook_provider.go,4321,110,dd7b91dd25a32deb8ef2182e1ba1011c3c26302fccac108f57509dc4ca5f0fe9,swept,
internal/config/admin_connections.go,9605,267,d41810d7e707c85f8c061d9757fcaf464dbfd081f3922d34c032ca55a3100aa7,read-in-full,A2-018
internal/config/admin_connections_test.go,11645,244,eb6f8cdc5d924dfbe4cad875de74b637e8505890f8f481376bfdf16b5a1ee757,read-in-full,
internal/config/config.go,39716,811,d64402eb7f8b95b99c568ab6802f00af31e08d48a5a1b267e7ef54833c7a0640,read-in-full,A2-018
internal/config/config_test.go,15603,355,c617a7a635bd8af931c50e96f52b6d2b377cae1b068642b3094effdd452f7171,read-in-full,
internal/config/mono_production_test.go,2294,58,c2cc46f2cd94cbb7e8c82f01e115066b547102c3d2da8b3473a1e8bd124289ff,read-in-full,
internal/config/native_collectors_test.go,1992,55,8610b1add9f7a245972964c7aa96071aee6032570a94f2d9267dd171ea0d8f7e,read-in-full,
internal/config/public_connections.go,2423,66,2a1d2df6e0fcf3de475f2641d00604c1e479b6b5ca3344f27fb33b82036c3693,read-in-full,
internal/config/public_connections_test.go,3133,78,f8f59cb2a5667781f4d843d0fb901cacc590961852993459b3a22e9549dbd202,read-in-full,
internal/config/retained_providers.go,6940,129,5347d4e22b07b48aee5e234144ca64cadde535478f659b40452ba9a71bad4cb6,read-in-full,
internal/config/watch_connections.go,1769,52,ee7983612a065dd1849402b7287e6d2296f8d0dbb6feac78ed47911c88fd71e4,read-in-full,
internal/consumer/actions.go,6868,167,39173350d25c9bab722c34342363aa8a71a6f79d39b8797fbdc223b21206ea7a,swept,
internal/consumer/model.go,7814,212,a640d8c7ad16b9f833891ee03d574830a5860ca9d01fa6b91bef31316d841dce,swept,
internal/consumer/model_test.go,4511,102,56de0c58dfe8b0cc3c4932f3c2c760b951f81f246f872d00c8b8facdb9614421,swept,
internal/consumer/notice_actions_test.go,1561,44,7c28dd5dc197b6d5977c2a5a082bf8396877b47ae0c234e4461721d212c2d744,swept,
internal/consumer/notices.go,5185,166,5d7b8d2bfa2e79a3c0a024d975f51ed1b00453d91a37588b11d5c19fae78d0f4,swept,
internal/consumer/postgres_test.go,11996,259,3a6929cbcc4419aa6d40f2fb8f241cad609f18d0e7db53fc0241af988570fe33,swept,
internal/consumer/store.go,16144,387,dce22ce172ed68189df473726445418bebde34f36c53c5669a8c1b657a476536,swept,
internal/corrections/history.go,2063,72,cb611bd15634da0f5be8c08570c8d9af3aa08762740ac42fb09e0e25849906d9,swept,
internal/corrections/postgres.go,7326,169,9234b37852182ab4ce297b8bba3ad097d2de64857c7c5617ca4c1dfbb3045956,swept,
internal/corrections/postgres_test.go,3871,93,9507c605d04a8b9e082d3dd4a38b62175cc823a46df017e4543f5751c69909cd,swept,
internal/corrections/store.go,5543,173,3cb421bd41f9f09ece94338dfeb66b7eb742f2f8b661332060b978510e73af7d,swept,
internal/corrections/store_test.go,789,25,8cac3a8ff38546d71a039d7de8fc38ca7001d1b55995a006460ef437b41cfcb0,swept,
internal/credit/agreement_bytes.go,1622,50,7a146cab134a150d1a9d1e97d27f8b3aeca6de3951f54274e071b6217cf16ef3,read-in-full,
internal/credit/agreement_bytes_test.go,1760,51,ca68cc96d5b2c7af9c984fb2475bd36b97c85da8a98991d212ba61522355f6cf,read-in-full,
internal/credit/branch_postgres_test.go,10465,247,6010a73a6f9e7655c2cc0cc24573aa87e32a42fba288a88d8eca80fc95f99ce8,read-in-full,
internal/credit/calendar.go,1509,39,46076b149598f29b41f5c1fc6120b6e744740f803139b4b1adcce23251732c1c,read-in-full,
internal/credit/calendar_test.go,2003,65,d5ea8307a7b96805d1fa30e0131e2de101d7349f99b274e179e4505240acdc5c,read-in-full,
internal/credit/delegation_postgres_test.go,4925,113,086aa76927a547bba9817996ecbc85c243fc66ae6f8f64f2a5bb2a82b1ea1e7c,read-in-full,
internal/credit/errors.go,191,6,f1e6ea283de88e578a46e7c9d7f58daf3a7d97830078a4f91de7da7ca7088684,read-in-full,
internal/credit/postgres.go,52357,1234,0e6e359ff325b4ece078f2532671ca2dc5530db1c69caa2d48ef754eb9f59193,read-in-full,A2-002 A2-008
internal/credit/postgres_test.go,861,21,1c80ed0b550763eb222299492682b8d4e30b1e76c6773ce38962e875672faed3,read-in-full,
internal/credit/purchasing_authority_test.go,5667,134,0538fd6c05c8791522a831a9bb232630e5150e4049bd36b92dd845d40e7ab8f3,read-in-full,
internal/credit/reads.go,3262,89,73095a03ed655ba0c31f025bdc820e64eb9b7efd184a16fe07fda2b4878ad8df,read-in-full,
internal/credit/schedule_validation.go,2361,54,5daec21956c626c52648948b29f4ec2d1d5007a1fafdf039961a3d36c4af5539,read-in-full,
internal/credit/schedule_validation_test.go,869,26,77f34cefe34d60db6e7619444866664900f35a8067d18ffba0959207d086be40,read-in-full,
internal/credit/store.go,59022,1337,e6b0277715c967cfab0e01b96410603555c9728dfcc8abeef3c3984a8ecb8096,read-in-full,A2-002
internal/credit/store_test.go,24059,510,eeea03164d83c3a3b2cf77b29aab399a858c30b9474357401667e2a878840a14,read-in-full,
internal/credit/system_acceptance_postgres_test.go,6485,169,0ce76f1b0eb6c5ac54279e01ff78fcf405fcf0851ccf30376fe1ca18e009a44b,read-in-full,
internal/creditapproval/limits.go,3205,72,f2c9560ac316557b56828fe093f838472bf253056755dfd1de75792aba985e81,swept,
internal/creditapproval/store.go,13275,275,0f2f24b9a13bc7587b2fae10a10e9290b1d3287a4cd143b043dd34cd0a41a4cf,swept,
internal/creditapproval/store_test.go,8328,194,0a3a534f9f148605ed829c3a92493e467490db4ca3595a267e29111f1d1b2d8f,swept,
internal/db/financial_context.go,2201,57,29525d197048039196f68bb599768519ed06e9299288bd3cb8dad0eb173050b0,read-in-full,
internal/db/isolation_completion_test.go,9096,117,a5f6c5fc0e92373b29e32c989f8ff359ed9b7d677407b3c922ca25a42f06a4b9,read-in-full,
internal/db/notice_permissions_test.go,2189,49,c332264d9bcec048edb9ccb20fc4bb715979679cab80a596ee74fbd094a2c710,read-in-full,
internal/db/owner_permissions_test.go,1215,36,f80bbc3c69481d40b12dbf96ecd2915f5158e3277f7c98d57730cafb5d2654e9,read-in-full,
internal/db/persistence_contract.go,12842,291,3854d4f4ad1ebac7f8cc8264e6682b15a3ee45c0740e8f819d7d97a2a6cfe208,read-in-full,
internal/db/persistence_contract_test.go,1476,45,a7c31b67e06106833556801de77eecb8c777c906cb78197c2460f563a468668c,read-in-full,
internal/db/postgres.go,7827,222,62a7a6c3c7a5229c135072336e853b37b5860ba6983e67ca6cfe8e546857b2e9,read-in-full,A2-005
internal/db/postgres_test.go,2607,76,880f86397f175e9eba524dc3eb2b447e5e0fea9a22ccc7ae42d776752ac8a4e5,read-in-full,
internal/db/relationship_permissions_test.go,3206,68,5bb7152cdee340a5972d626b86c1fc2577df7d2a13af735378ca06f971470c90,read-in-full,
internal/db/rollback_failure.go,894,29,4b3cdbc574cc15c3814ee234f9e63d88083f7d9e10979a6b2aeba6d8308619f1,read-in-full,
internal/db/rollback_failure_test.go,2315,78,b328bc5274734dfc045faeb58d3980cf92a09040838519f8bd038bfdc391a9dd,read-in-full,
internal/db/schedule_adjustment.go,4688,125,6a4b5eec7bf692c5cdc8c7b971f70c8d3a26d59d323198822e0b569b1afedf62,read-in-full,A2-003
internal/db/scoped_database.go,2665,117,a4cd8dc0522d99205b1b5f7d47f782a449f62e330ac4d9a1d4eed8c8405bdf16,read-in-full,
internal/db/scoped_database_test.go,2395,79,db48c2c2cdd2258b04f6cf159962a9f44b57b1e9dac89afeaf99d07d3f4b97d6,read-in-full,
internal/db/tenant_context.go,1550,47,15f16e3aa79d2ada969e2742dfe926b8035f916c8af5d3782393fbfc6c918f4a,read-in-full,
internal/db/tenant_context_test.go,607,18,e1792638b78ddafab956f7ca7e786e9302ad5049c788ca0146886af591bfaf46,read-in-full,
internal/disputes/ledger_posting_test.go,1377,51,ef9c019faef2b3ed352bcdb34502df0ca8efba31ae9a07dbae7f40537fab814e,read-in-full,
internal/disputes/postgres.go,16784,370,a6112a730622f3165b54cb4b91e61067697bdeff17300dbc5ef7baa8421d4ceb,read-in-full,A2-003 A2-004
internal/disputes/postgres_test.go,7165,117,fea5f9bb9a9428795f49bbded9b63ee462705410962b5b1f2ca4d8a8c00e5052,read-in-full,
internal/disputes/store.go,11614,290,c3af2440d7c1e597d5dab1dd50594bc8f6a92b48c53f9bd6f9f09f4b32a6216a,read-in-full,
internal/disputes/store_test.go,2108,47,88f3dce68eb338141568b04943df6f241024671320401e1855660f51af5cf40e,read-in-full,
internal/documents/audit_response_boundary_test.go,3444,95,9fcb31e05fc77162bf6877192daa5ed400bd90262a1242e8fa4a662975ec7b4d,swept,
internal/documents/cleanup.go,1713,57,9d3f72298e5b4433aa40a93f1f946671b52b1b88d815415cd6610f2aee35ade0,swept,
internal/documents/cleanup_postgres_test.go,2567,65,a53c9ef96a5faf48b1c1e64ff7babbccb37bf86e0c5fa92eccb2ee452cbef99d,swept,
internal/documents/identity_cleanup_postgres_test.go,4577,104,179e3ce7f502f22fdb797cc654cf68df13fba0a9aca1e18605eff7d912baccdc,swept,
internal/documents/postgres_test.go,3630,108,f163cc6b9f865f8b6162c4e0ce9e58e202c0ccd86f439d8cd2787deda3e30360,swept,
internal/documents/s3.go,6382,154,3c1d94fa15d764bae4211476c52c902bfd554ab813a7b3b31b3385b672b93cfb,swept,
internal/documents/s3_test.go,1322,39,3a5357835c671015c3cc8cff154cd1be392a63a026563fb48a7dafe8b4b721d7,swept,
internal/documents/scanner.go,6167,161,a1f32f55d040080f393e0a4b5bbcf5941baf4d5d23d8ff9615ca59ad38631bfb,swept,
internal/documents/scanner_test.go,3894,115,2023e8401cf6269e701183307e6db3597e8d8156a9a05d3c5e0327b989cbbbcb,swept,
internal/documents/storage_contracts.go,644,14,0829ad683f76a215fe2e7a4bcf5dd2235a435a8c71d797dc22aef02ff77b909a,swept,
internal/documents/store.go,24541,649,89c55bf00c777be62b58e85c9327fb70f04f3234f7d0140b33347bae0c55a28f,swept,
internal/documents/store_test.go,4277,118,6dea5755c6981163ab4734f8c183a1ca606cf4b596bb4d92741abb8a3ebf9c66,swept,
internal/erp/audit_reconciliation_test.go,3438,82,4c9c4616cffa47ff3193e5a46de830c26cccf372160c5762092397bc8a7a2ec1,swept,
internal/erp/contracts.go,4701,166,eff594cab00e2f26969044f31382e67361bec6f0a342976525aca3f11613444b,swept,
internal/erp/csv_text.go,984,28,432a193336745284c08c757c53a0aeee59bc48a5cd6ffa2f823b69f0a8e3e38d,swept,
internal/erp/csv_text_test.go,1616,48,8b6288b78a61c6c8bb5d74a5f9392e8eb961108c3d2857cafc652831fe6cb67b,swept,
internal/erp/postgres.go,3602,95,7edb2aec9a8a8e95164fb7ece05bb6c1629b1bc84f6f36d50a92140d061f9bad,swept,
internal/erp/reconciler.go,7517,196,2173f613045fd495b0d5986228aad1b51f50cb464530c2855050643ecd1b2ffc,swept,
internal/erp/reconciler_test.go,3552,117,2a8bdf24fbc55950484918318f7d7c10d3b242d18d7614b725bda555cf055c92,swept,
internal/feedback/postgres_test.go,1560,53,56754bab1462dd52289b03442934f7b6177b7453ca03a83d686795a35c108768,swept,
internal/feedback/store.go,4732,127,8fdf0bfb9ca956ab7f302338925eb74efe0cf437fcf68a9c49fb111d026de861,swept,
internal/feedback/store_test.go,1810,47,1de44e5c88bfb6ca34312f3862637cdb211c95d6894c4883c7c0dc0ab57a65b5,swept,
internal/idempotency/completion_integrity_test.go,4698,142,a2d7399abb2655a21b2a70353fc03093f88d03a7ecfa371610dac79fda293b63,swept,
internal/idempotency/postgres_test.go,2154,68,c620ba965da500c59d833004e98c435bfe3d4df6cc64b9d71e35bf980510afaf,swept,
internal/idempotency/store.go,6217,173,65371708900c100a73a277c407873b964f853460bfde04e652cbfe3468068961,swept,
internal/idempotency/store_test.go,2496,74,cf7aff5d42711f65ff34fd3dc1d9db5ed5ad6c5a4469beaaa0c1ab8bec2d1736,swept,
internal/identifier/id.go,1372,38,caf4dcccf64b711d26f10d077bd4dfb1c9df820c94daa7d14c039d3747d4a844,swept,
internal/identifier/id_test.go,1460,60,b14b214c4ebe2085865f0da25073975e846206de6e39c28c9595caacc1b9e8c8,swept,
internal/identity/audit_complete_json_test.go,2802,85,bcde155a357fa986430b62b021b29927e6d267db94ee997b82e83f06be6b37ee,swept,
internal/identity/names.go,447,18,018df518052b4a2e77537f83f2cfff2248a979c85cc28badc8b494edf4982c00,swept,
internal/identity/native.go,9057,211,363c57a8d1d06e7f5dc5d1d1bf6b9ca493717ec07fa3fda547dbeeb5705af08b,swept,
internal/identity/native_actions.go,12497,281,f7e97343205149034f296dfb3ab074d0582c3590538f65df78d2770ff9209471,swept,
internal/identity/native_test.go,7715,189,cdacb93ce126b1b385e5ad52ee1b5510e9a8df39f9e247c09413f753259c236f,swept,
internal/identity/provider.go,6985,192,4274faa493fd5ee502be64c624adf666c8f722f8a4238afac45a0857fb640dd6,swept,
internal/identity/provider_test.go,1137,34,cf7afcc0ef56748364f688d2bd47122fe5031583e4422d426d673af360943d05,swept,
internal/identity/routing.go,3248,95,9a73319d6a803399c238244f943c6b47125c308a696bc92f09b3196658ec1d38,swept,
internal/identity/safe_result.go,1321,41,c6f0a3aa2b1a177213b4390bf55281effe4c356f4b0d5de7ab402452c41bc164,swept,
internal/identity/safe_result_test.go,875,20,d182239e5995e8acd59a43a069f851a8a7d504783e7ba9f13a604107b0117b39,swept,
internal/identity/webhook.go,5346,128,6bc5e5aba27c10b8ad98fbf92cb10374902ef7e94958512dda6597acc585b669,swept,
internal/jobs/client.go,23504,640,d28782dc62c7059b0922169aee5ce5c260076785336f50b86b300930fb895830,read-in-full,
internal/jobs/client_test.go,797,27,a3b8c447c62e19be3dbf888f9a0aaa569515925368cd949e23ee14c07db7dd13,read-in-full,
internal/jobs/collection_requeue_test.go,3378,95,2d4501a3cf5f15ca53a3ee8b3e31e05635f1cb53f8e71059ebff8da96fee5538,read-in-full,
internal/jobs/dead_letter.go,1601,39,6eba3367a5136d2187196aa0e8a83409844a8c2c3dfcfce3c2927aa88c5499e6,read-in-full,
internal/jobs/provider_inbox_postgres_test.go,2775,86,c5a596b6273b6c8e73337d59eef8c0dd6596c6a1384aafc9322c52f480d2b73b,read-in-full,
internal/jobs/reconciliation_postgres_test.go,1225,44,4d931aa14974dd18598060c7f0a0f58e540f2a7eca2bcca035a12abb7b6369e4,read-in-full,
internal/jobs/telemetry_test.go,708,22,1d77d7c7a04eb5f14da9d4ff0cc5a70bcb59d42b4b9ac21968aa0475b95036f7,read-in-full,
internal/ledger/audit_regression_test.go,908,22,3ed06739bbbf22719fbc51c55a4aeb003322342b7802db9095e039560f552dd9,read-in-full,
internal/ledger/consumer.go,4034,104,0f202eb5053a93bfe8f4708c9e8823a7efe6d64fa461bf636712895994ddbe56,read-in-full,
internal/ledger/consumer_projection_test.go,4609,134,d02b82e7b32dfe00516009ad401c312ffc2d861df5239c511d1526455af36c01,read-in-full,
internal/ledger/fee_terms.go,3881,111,53b2d641f848b3bf906f22461b23a00374173081270ba9c1e1dfd4fd2b62e1f6,read-in-full,
internal/ledger/fee_terms_test.go,3331,88,1a2551c4f705286d571730e73b2e1ccfbaf16a42e30f25130bce4e0494c0fc0c,read-in-full,
internal/ledger/postgres.go,17004,373,84c070a0b875e09eb4ca2eba27d8496cba22ae4a3ef7c967024ee77845f1fe04,read-in-full,A2-003 A2-005
internal/ledger/reconcile.go,1972,52,0e44f718b4b91d29752b707e7049865d6fc9e0db57f4562aa73d66df2eacbd93,read-in-full,A2-011
internal/ledger/reconcile_test.go,1203,44,de1a745bc3aeaa59cce8c86ac4d96df7983768fede3e891689756b4948a72080,read-in-full,
internal/ledger/referrals.go,2074,65,194e878bf441c8137b18b40a223755fa4d0411d65a20974f997db5c333019c02,read-in-full,
internal/ledger/referrals_validation_test.go,2517,70,a05de85c7027c3437ba95aa7756473abe42a8882deda769cee4ca0dd576b958e,read-in-full,
internal/ledger/store.go,13995,310,07f9bcd274ec97ae14f32075c500ced2dd9df206d414361799856d5666bb2155,read-in-full,
internal/ledger/store_test.go,4244,133,0ca87485498d8f7f056cc2b9e37ca84bdda2d437adf2a90c4e251e09cc1c34cf,read-in-full,
internal/legalpublication/current.go,1878,74,0549f1314ac181379a2212193cdee564c3c6b13ecfb47be1a30ed34e22ebaee1,swept,
internal/legalpublication/current_test.go,2144,58,329077a6ee378f6110c370c6a49ad0cfa2b4f964324ca4683626340b6dec2cb9,swept,
internal/legalpublication/versions.go,282,6,e4756289abcc66c816caf8e2ee177ac41fd547512e6613f9b7e9580a811678d0,swept,
internal/mandates/audit_complete_json_test.go,2538,79,e422092fe586c6d622b94eed299f90e2f41072e274010660259b8bfad08a5df4,swept,
internal/mandates/connector_contract_test.go,3570,100,56899f26f227e9726cfb04e0cfeb0a8a58769fb75a5e24067edc1de8b4daefe4,swept,
internal/mandates/paused.go,1427,36,a8594ab65d3213c62df21e1dd8bf271859f26a3dbae737137f873bebae511035,swept,
internal/mandates/paused_test.go,834,28,27d69d48f2d6aa773161be0881c2ea878605f5055af96f053c69302e039079b4,swept,
internal/mandates/provider.go,26457,575,3c6ff011bc0005319f220c9075df662f6b8c1cb2fe83164b79e83447c8ffe53c,swept,
internal/mandates/provider_test.go,2062,48,b75502c63b2fa9bfe9cc2c3edc489fbe39451da87cca69fe9fdaa420d6521a4c,swept,
internal/mandates/reads.go,2794,75,b7b99568cd850ee3ec82216a73f856c9962bab3c6f1ad8a9f736a019d41b426d,swept,
internal/mandates/recovery.go,4234,111,08b4651dbd0978ce749813eb3f3bbd65b00a66223339e9d2cf1bb494199e820c,swept,
internal/mandates/routing.go,4094,126,f6699307d2aa55b4afca046e7d58008affcfe66b7b870aa5d07fefe80df0ac5b,swept,
internal/mandates/routing_test.go,2807,76,baf75488955ae27ef69f2799060cb361744d3fe2881af3f88eda761d08625356,swept,
internal/mandates/sweep_postgres_test.go,5716,140,1563751d6068bf7e2c49cc46d7ef1f8426826fe3706866dad1a14225cf5125ed,swept,
internal/mandates/unavailable.go,977,25,506a1890ae7e768bd634a17a5a73de0967b1772e19780a3bfd100e6a011c3fce,swept,
internal/mandates/webhook.go,4827,131,5ad6d4cc3724c598287d864400a3094415ca3219d92ab6c1636cdfd1e3d63afa,swept,
internal/networkops/scopes.go,3990,91,c3769704d14ce39e9e791713e75564ec191c0709770b1e68a6260dab17387dac,swept,
internal/networkops/store.go,7783,183,6860bb0088f3057348a2b78ff983c5b6c2cd75527cfa8a934746751dbc8517ef,swept,
internal/networkops/store_test.go,5364,130,d92767127cd8ec8ee0a55d3ca628678e8cd7744f6916ef713c853464be21fd81,swept,
internal/notifications/adapters.go,1291,46,8a30da9ff3102baea362c68b306dfd7faaeb73f622c4f634245615336be7fb08,swept,
internal/notifications/audit_meta_media_test.go,7248,176,132d153fea0f947b5a00e55e4a3e08601cbb56c5551d9785ec71aa483897c21f,swept,
internal/notifications/audit_response_boundary_test.go,2468,73,bc27b68b11a20ecb3f5da494a0efaa75e07033200ff031f78cdcefc3ce45d447,swept,
internal/notifications/configured.go,4227,119,0337e0bc6c78434592eafdfa34454756c8bea5d334012cd0427217e5a8158fd4,swept,
internal/notifications/configured_test.go,3098,88,ee921d694ea6ee12ca2506806e4f7d899ee14bdc54a27e163c71cbbf3f80144f,swept,
internal/notifications/mesaj.go,3977,113,b224b08f9f79c7c1cc148a8a4ff3b4704bbc55acbe3895ae1ad5045d49e48eee,swept,
internal/notifications/meta.go,5850,137,a94b98ef0a6ac287e24515fffb56cacc1fc978f1a2740083b3889fb2a42b0284,swept,
internal/notifications/meta_media.go,5134,123,e51a886aae1366c4cac750a9b3a53f189fe11bdd8bffc174980729f321b8e303,swept,
internal/notifications/meta_receipts.go,3773,113,1251de548bbc71bf31936728b8e3a01cd05a916f89c5d489fc4aa7624098e40e,swept,
internal/notifications/otp_routing_test.go,1560,42,4064b15c87a112cfee04d82bd191e9987136cb71dab4227c669f8890a65f0384,swept,
internal/notifications/postgres_test.go,11731,267,b7c8ba91b331f7b81d82e402ee686f840388da6f12e253010c420aac82437c77,swept,
internal/notifications/receipts.go,7555,184,4ade9fa91ff7f375a0d66554d896f708ef6d341beb65b635a225662dc3f249dd,swept,
internal/notifications/routes.go,2287,61,99d9f4352583eeb7717cf9f6eab99ceca3953710cda654eb335fe8ac6efb7c71,swept,
internal/notifications/sendly.go,11312,261,223ae2ee7cabe0bd940b4fd6506831fd5239e7d11013a6d18325125de3deebf4,swept,
internal/notifications/store.go,45323,1039,2bbdb049f90c296bcfd7e28f2e2553f46d7b0cf25c7e260ba93c4685f00dc3e3,read-in-full,A2-010
internal/notifications/store_test.go,9959,215,671d6d647a306bdd7599cde5659b137fd87ad00a3a8b869e1749e4fb8011a24e,swept,
internal/notifications/submission.go,3015,85,2ef1ccf46fc0f9233505b546f14ee66715be3e25a284d55f62c67bc4e256821b,swept,
internal/notifications/webhook.go,4641,117,bcfd01ded8a5bf1c9fa8efaaaf0ad35666ad4c3ae03a382d6dca8019db903c2e,swept,
internal/notifications/webhook_test.go,1323,39,2faf655c34e3322a80c404a696f4ec5dc8b5dcbe36418c5a252ab92a49f471af,swept,
internal/observability/financial.go,2337,65,3424e250b3fb50308ac54272b2714399054c690d2ca1b1afbbe624d65ea353ff,swept,
internal/observability/phase5_financial_integration_test.go,2140,59,c71f8fa64ff0b7906341a4b95bfa78e5ad4247392d439804a3fc4b1fdccab7f3,swept,
internal/observability/phase5_financial_test.go,304,12,7c0ecb1b64f047e3d73f9855f5f07bbc624b11fd70760581100f802fb8512814,swept,
internal/observability/store.go,4231,142,057fbb02d859d6ee0f50b7506f39ae77afac0849111fefafce74e8f2f5f78f39,swept,
internal/observability/store_test.go,1840,52,fde4d29eb54787b381ff4b695b4dfb6c205aad14d158489e81d54d8c1f976c7b,swept,
internal/observability/tracer.go,2617,80,2e733059b1a8a321608d857448a7a2e5677129eb4cdf88b28427aacd17e7840b,swept,
internal/observability/tracer_test.go,745,25,d5cdc31c072941b765ea03d151456a95e0bca42e61ed14bafc39eda29ef17f21,swept,
internal/onboarding/postgres.go,16833,320,58b9471a3b623b1da959d0fe489dc5e5fc2b747e21b55c3eeb5fe292a9027d0d,swept,
internal/onboarding/postgres_test.go,3584,100,051dd282792cf0c4fe21bf46cdb57ceed6704e43a0e2629f65ea9ae9e2380073,swept,
internal/onboarding/store.go,22582,464,e5436c93919fd0a19a039f468770320d5f3e260799c1ead95bf4828a00f4c81a,swept,
internal/onboarding/store_test.go,7108,177,d03e9b1eb2e25e6d032bed568374d213efa1908c851e4b322c7e4598479baab7,swept,
internal/onboarding/trader_test.go,1540,41,6354fcbc2b6d96595603652fe6b8f0cc4c348881cb5fff1ef572c34aeb034ae6,swept,
internal/operations/approvals.go,14861,392,21f6d48d1a8bcdb568ece5381558377c0633895c66ab75a807e44523820a1a5c,read-in-full,
internal/operations/ledger_posting_test.go,1400,51,d572c012d41c4b07430c62fad2dea1ee9130c7b1336a407f43ebd7491435b67c,read-in-full,
internal/operations/postgres.go,14310,342,ea0c269b0164592819fdaeb8fde54306b1f7ba37a120b9c6d8a22aa595f050cf,read-in-full,A2-003
internal/operations/postgres_test.go,5616,90,608e3d4d327c3a4f759455d1cdafcd5bf580c79915500d96866a0075595754f1,read-in-full,
internal/operations/store.go,4901,125,314193e9749151879c9619b772adae87e510e706637e056f067af7dbe6bf1942,read-in-full,
internal/operations/store_test.go,1708,47,e944ac25a04ec848fa64f84d62c380f291e3bb63820444a1df87794f60b76976,read-in-full,
internal/orders/audit_enterprise_postgres_test.go,1983,55,8455da2cb5e9082a8c59fad6345a94cd608b5e8f9ecc262a716f1b64c9b478f5,swept,
internal/orders/audit_erp_postgres_test.go,2835,70,a82cf16a8d53794a6d10718d6aef85c5073c9090bd0f82be4f32b79bf7654f95,swept,
internal/orders/audit_postgres_test.go,20133,420,08cfb5af762873349e3cb36bee53e582b8103a3ee099cb583c419ae8e948708a,swept,
internal/orders/audit_split_reversal_postgres_test.go,3149,78,eadf2e0b6da616b0511a038d2c8681f0997edc074363dc85e7e2c6c148a254d3,swept,
internal/orders/integrity.go,3994,94,d25772bb0097d8f82b01b601600f55cbcbda088e79392e592321e2a7eebf9223,swept,
internal/orders/integrity_test.go,3262,88,7b51caa399122ba9eb00b0dbb0bfe8b8ad8528bfb3bd6cfed9b062013f160cc4,swept,
internal/orders/orders.go,24976,680,969e118a086b28f50077b25bde19f487d7e0f97101d1c758bbeae7d61a4f2cf3,swept,
internal/orders/orders_test.go,3215,106,d29dae4a5a789a44949abef70cf17033e910bd58a0cb624ca72fc76aad2399a6,swept,
internal/organizations/audit_postgres_test.go,2465,67,d65d03c741ae462b40ddb28ee476f2c991ff7e261fa492457b937d006ef3f2b5,swept,
internal/organizations/invitation_lifecycle_test.go,3665,117,0b4d85007792fd109cef645b2b8f2b9b7670d23df919ab2641c7b861ba11c127,swept,
internal/organizations/limit_postgres_test.go,2175,66,e55b4460ab84d7ec697808062b5136b7e50530114043bb234ce3c748218aa9fc,swept,
internal/organizations/postgres.go,23804,555,c297b34ae3ba391a68bbc2d9c9eb3bcc36f55202c7e5251b76c55ce5f87d2d79,read-in-full,A2-002 A2-005
internal/organizations/postgres_test.go,1164,38,e820f16cf5860e3684b2a5f64aa37d7ea51be09eecc3d2714c002b57bc3db41c,swept,
internal/organizations/store.go,14647,410,696e7dc476be9e590ac79ee6138ebaf75a3acce7522c0c17d45ca80173839c9b,swept,
internal/organizations/store_test.go,6185,155,37f2de9f637458aad52d65e18d4647b6396a67b8a012c39c40ff4c0003805f19,swept,
internal/outbox/dispatcher.go,2596,82,2f00503be40a5cbe03fe861aa9212c7b9fdef4501aa312797b32130605455d78,read-in-full,A2-013
internal/outbox/dispatcher_postgres_test.go,4670,138,d7d6a216695bf941aa502778251319502a3b234f6ab54c9092ca653bc5391a8f,read-in-full,
internal/outbox/dispatcher_test.go,420,18,a39022bd0a07051edce0c23b090112a1d6f5c4a7bd1554d36568697138f0b444,read-in-full,
internal/outbox/store.go,6012,150,5674dd3469e27e2e5d318ea6f89dc9cd6aaa82db3ab8a17556763c01f291dddc,read-in-full,A2-012
internal/paymentclaims/postgres.go,12735,304,7304f6a7b2805418f39a11cf716e67eb6dc4ce81eb9b5e64f1700da0211dd468,swept,A2-002
internal/paymentclaims/postgres_test.go,6779,141,c989854dc8b51a888602f2e2b6825e17d4bc2c3579a996ebd79ca2a9697b9103,swept,
internal/paymentclaims/review_replay.go,516,15,99ac03ee21eb651cc256d4faa16fb04ba2557adfc969e167cddb9e45523cd0e1,swept,
internal/paymentclaims/review_replay_postgres_test.go,11112,204,9ad56c5af396ad473650f8f7b085ecba62e252f5e8361a17537479afb308ea1e,swept,
internal/paymentclaims/review_replay_test.go,3450,93,7865d6083ddc0fe8c32874a23d5c5c17b011845dcc77ef70ea381832e0e09423,swept,
internal/paymentclaims/store.go,9579,262,964dc202283a8ddc012bfae7e8f27771e2cdd46a963574e3abef6cdcdee66532,swept,
internal/paymentclaims/store_test.go,4342,104,d8d0497e27a7d109b20614a53a12609acd498ffc8518081a9382c2cac3814c74,swept,
internal/payments/audit_journal_replay_test.go,6808,165,cfac7cbc07e11e51265aa0741f98a89f8f3f65b47d6ca17f2c3ff777b97b287a,read-in-full,
internal/payments/journal_replay.go,1646,40,776de7a36388ae2a03d6dc6c4c85038e8c37ce3ad7137a56eec869001ac63e7d,read-in-full,
internal/payments/ledger_posting_test.go,1428,52,69d2055c257f93a1e43b1a0f0df1bfbf5a725e33a8afeb4ae9e52b0759ac3e40,read-in-full,
